"I (109254) Initiator: Frame 27: rssi=-37 | rtt=53125, t1=109644114231250 t2=107644752154687 t3=107644836576562 t4=109644198706250"
"I (109274) Initiator: Frame 28: rssi=-38 | rtt=53125, t1=109644291418750 t2=107644929343750 t3=107645013776562 t4=109644375904687"
"I (109284) Initiator: Frame 29: rssi=-38 | rtt=53125, t1=109646345631250 t2=107646983562500 t3=107647067976562 t4=109646430098437"
"I (109294) Initiator: Frame 30: rssi=-38 | rtt=53125, t1=109647231518750 t2=107647869453125 t3=107647953876562 t4=109647315995312"
"I (109304) Initiator: Frame 31: rssi=-37 | rtt=53125, t1=109649622031250 t2=107650259973437 t3=107650344401562 t4=109649706512500"
"I (109314) Initiator: Frame 32: rssi=-38 | rtt=54687, t1=109835934318750 t2=107836572860937 t3=107836661276562 t4=109836022789062"
"I (109324) Initiator: Frame 33: rssi=-38 | rtt=54688, t1=109838033368750 t2=107838671918750 t3=107838756351562 t4=109838117856250"
"I (109334) Initiator: Frame 34: rssi=-38 | rtt=54687, t1=109841624393750 t2=107842262954687 t3=107842347376562 t4=109841708870312"
"I (109354) Initiator: Frame 35: rssi=-38 | rtt=54688, t1=109842175468750 t2=107842814031250 t3=107842898451562 t4=109842259943750"
"I (109364) Initiator: Frame 36: rssi=-38 | rtt=54688, t1=109844141531250 t2=107844780100000 t3=107844864526562 t4=109844226012500"
"I (109374) Initiator: Frame 37: rssi=-38 | rtt=54688, t1=109846903356250 t2=107847541934375 t3=107847626351562 t4=109846987828125"
"I (109384) Initiator: Frame 38: rssi=-38 | rtt=54687, t1=109848359193750 t2=107848997776562 t3=107849082201562 t4=109848443673437"
"I (109394) Initiator: Frame 39: rssi=-38 | rtt=54687, t1=109850371856250 t2=107851010445312 t3=107851094876562 t4=109850456342187"
"I (109404) Initiator: Frame 40: rssi=-38 | rtt=56250, t1=110039607181250 t2=108040246381250 t3=108040334801562 t4=110039695657812"
"I (109414) Initiator: Frame 41: rssi=-38 | rtt=54688, t1=110041977443750 t2=108042616650000 t3=108042701076562 t4=110042061925000"
"I (109434) Initiator: Frame 42: rssi=-38 | rtt=56250, t1=110042800481250 t2=108043439690625 t3=108043524126562 t4=110042884973437"
"I (109444) Initiator: Frame 43: rssi=-38 | rtt=56250, t1=110047434618750 t2=108048073843750 t3=108048158276562 t4=110047519107812"
"I (109454) Initiator: Frame 44: rssi=-38 | rtt=54688, t1=110047791518750 t2=108048430743750 t3=108048515176562 t4=110047876006250"
"I (109464) Initiator: Frame 45: rssi=-38 | rtt=54688, t1=110048696931250 t2=108049336159375 t3=108049420576562 t4=110048781403125"
"I (109474) Initiator: Frame 46: rssi=-38 | rtt=56250, t1=110050976518750 t2=108051615754687 t3=108051700176562 t4=110051060996875"
"I (109484) Initiator: Frame 47: rssi=-38 | rtt=56250, t1=110053626518750 t2=108054265764062 t3=108054350201562 t4=110053711012500"
"I (109494) Initiator: Frame 48: rssi=-37 | rtt=54688, t1=110238011268750 t2=108238651106250 t3=108238739526562 t4=110238099743750"
"I (109504) Initiator: Frame 49: rssi=-37 | rtt=53125, t1=110240078706250 t2=108240718550000 t3=108240802976562 t4=110240163185937"
"I (109524) Initiator: Frame 50: rssi=-37 | rtt=53125, t1=110242544568750 t2=108243184420312 t3=108243268851562 t4=110242629053125"
"I (109534) Initiator: Frame 51: rssi=-37 | rtt=54687, t1=110244212681250 t2=108244852539062 t3=108244936976562 t4=110244297173437"
"I (109544) Initiator: Frame 52: rssi=-37 | rtt=53125, t1=110246489031250 t2=108247128895312 t3=108247213326562 t4=110246573515625"
"I (109554) Initiator: Frame 53: rssi=-37 | rtt=53125, t1=110249390393750 t2=108250030267187 t3=108250114701562 t4=110249474881250"
"I (109564) Initiator: Frame 54: rssi=-37 | rtt=53125, t1=110250413381250 t2=108251053257812 t3=108251137676562 t4=110250497853125"
"I (109574) Initiator: Frame 55: rssi=-37 | rtt=54688, t1=110252467131250 t2=108253107015625 t3=108253191451562 t4=110252551621875"
"I (109584) Initiator: Frame 56: rssi=-37 | rtt=53125, t1=110440803681250 t2=108441444170312 t3=108441532601562 t4=110440892165625"
"I (109604) Initiator: Frame 57: rssi=-37 | rtt=53125, t1=110442570393750 t2=108443210889062 t3=108443295326562 t4=110442654884375"
"I (109614) Initiator: Frame 58: rssi=-37 | rtt=53125, t1=110444637893750 t2=108445278395312 t3=108445362826562 t4=110444722378125"
"I (109624) Initiator: Frame 59: rssi=-37 | rtt=53125, t1=110448253956250 t2=108448894470312 t3=108448978901562 t4=110448338440625"
"I (109634) Initiator: Frame 60: rssi=-37 | rtt=53125, t1=110451630781250 t2=108452271306250 t3=108452355726562 t4=110451715254687"
"I (109644) Initiator: Frame 61: rssi=-37 | rtt=53125, t1=110452299031250 t2=108452939557812 t3=108453023976562 t4=110452383503125"
"I (109654) Initiator: rtt_raw = 53 nSec, rtt_est = 53 nSec, dist_est = 7.95 meters"
W (109664) wifi:Starting FTM session with 00:1a:00:00:00:00 in 101 mSec
"W (109674) wifi:Mode: non-ASAP, Bursts: 8, FTM's per burst: 8, Burst Period: 200mSec, Burst Duration: 32000uSec"
"W (111194) wifi:FTM session ends with 62 valid readings out of 62 readings received, Avg raw RTT: 54.813 nSec, Avg RSSI: -37"
"第 2 次FTM请求，目标设备: SSID: ESP_FTM_RES, MAC地址: 00:1a:00:00:00:00"
"I (111204) Initiator: Frame 0: rssi=-38 | rtt=53125, t1=111285958281250 t2=109286601485937 t3=109286689901562 t4=111286046750000"
"I (111214) Initiator: Frame 1: rssi=-38 | rtt=54687, t1=111287471806250 t2=109288115017187 t3=109288199451562 t4=111287556295312"
"I (111224) Initiator: Frame 2: rssi=-38 | rtt=54687, t1=111289532093750 t2=109290175310937 t3=109290259726562 t4=111289616564062"
"I (111234) Initiator: Frame 3: rssi=-38 | rtt=54688, t1=111291801006250 t2=109292444231250 t3=109292528651562 t4=111291885481250"
"I (111254) Initiator: Frame 4: rssi=-38 | rtt=54687, t1=111293250018750 t2=109293893248437 t3=109293977676562 t4=111293334501562"
"I (111264) Initiator: Frame 5: rssi=-38 | rtt=54687, t1=111295368593750 t2=109296011829687 t3=109296096251562 t4=111295453070312"
"I (111274) Initiator: Frame 6: rssi=-38 | rtt=54687, t1=111297961443750 t2=109298604689062 t3=109298689101562 t4=111298045910937"
"I (111284) Initiator: Frame 7: rssi=-38 | rtt=53125, t1=111299431043750 t2=109300074292187 t3=109300158726562 t4=111299515531250"
"I (111294) Initiator: Frame 8: rssi=-37 | rtt=54688, t1=111486801181250 t2=109487445031250 t3=109487533451562 t4=111486889656250"
"I (111304) Initiator: Frame 9: rssi=-37 | rtt=56250, t1=111489297631250 t2=109489941490625 t3=109490025926562 t4=111489382123437"
"I (111314) Initiator: Frame 10: rssi=-38 | rtt=56250, t1=111493946131250 t2=109494590004687 t3=109494674426562 t4=111494030609375"
"I (111324) Initiator: Frame 11: rssi=-37 | rtt=56250, t1=111494539368750 t2=109495183245312 t3=109495267676562 t4=111494623856250"
"I (111344) Initiator: Frame 12: rssi=-37 | rtt=56250, t1=111496752681250 t2=109497396564062 t3=109497481001562 t4=111496837175000"
"I (111354) Initiator: Frame 13: rssi=-37 | rtt=56250, t1=111504079168750 t2=109504723075000 t3=109504807501562 t4=111504163651562"
"I (111364) Initiator: Frame 14: rssi=-37 | rtt=54688, t1=111504259543750 t2=109504903450000 t3=109504987876562 t4=111504344025000"
"I (111374) Initiator: Frame 15: rssi=-37 | rtt=56250, t1=111504448918750 t2=109505092826562 t3=109505177251562 t4=111504533400000"
"I (111384) Initiator: Frame 16: rssi=-38 | rtt=54687, t1=111687113106250 t2=109687757598437 t3=109687846026562 t4=111687201589062"
"I (111394) Initiator: Frame 17: rssi=-38 | rtt=53125, t1=111694318793750 t2=109694963307812 t3=109695047726562 t4=111694403265625"
"I (111404) Initiator: Frame 18: rssi=-38 | rtt=53125, t1=111695537631250 t2=109696182150000 t3=109696266576562 t4=111695622110937"
"I (111424) Initiator: Frame 19: rssi=-38 | rtt=53125, t1=111697401006250 t2=109698045531250 t3=109698129951562 t4=111697485479687"
"I (111434) Initiator: Frame 20: rssi=-38 | rtt=53125, t1=111699960843750 t2=109700605376562 t3=109700689801562 t4=111700045321875"
"I (111444) Initiator: Frame 21: rssi=-38 | rtt=54688, t1=111701193843750 t2=109701838381250 t3=109701922801562 t4=111701278318750"
"I (111454) Initiator: Frame 22: rssi=-38 | rtt=53125, t1=111702074581250 t2=109702719120312 t3=109702803551562 t4=111702159065625"
"I (111464) Initiator: Frame 23: rssi=-38 | rtt=53125, t1=111703879806250 t2=109704524351562 t3=109704608776562 t4=111703964284375"
"I (111474) Initiator: Frame 24: rssi=-38 | rtt=56250, t1=111890396093750 t2=109891041239062 t3=109891129676562 t4=111890484587500"
"I (111484) Initiator: Frame 25: rssi=-38 | rtt=54688, t1=111896090531250 t2=109896735693750 t3=109896820126562 t4=111896175018750"
"I (111504) Initiator: Frame 26: rssi=-38 | rtt=54688, t1=111896303543750 t2=109896948706250 t3=109897033126562 t4=111896388018750"
"I (111514) Initiator: Frame 27: rssi=-38 | rtt=56250, t1=111896888331250 t2=109897533496875 t3=109897617926562 t4=111896972817187"
"I (111524) Initiator: Frame 28: rssi=-38 | rtt=54688, t1=111899902643750 t2=109900547818750 t3=109900632251562 t4=111899987131250"
"I (111534) Initiator: Frame 29: rssi=-38 | rtt=54688, t1=111902057868750 t2=109902703050000 t3=109902787476562 t4=111902142350000"
"I (111544) Initiator: Frame 30: rssi=-38 | rtt=54688, t1=111903174918750 t2=109903820103125 t3=109903904526562 t4=111903259396875"
"I (111554) Initiator: Frame 31: rssi=-38 | rtt=54688, t1=111904925631250 t2=109905570821875 t3=109905655251562 t4=111905010115625"
"I (111564) Initiator: Frame 32: rssi=-37 | rtt=54688, t1=112089288631250 t2=110089934412500 t3=110090022826562 t4=112089377100000"
"I (111574) Initiator: Frame 33: rssi=-38 | rtt=54687, t1=112092851793750 t2=110093497585937 t3=110093582001562 t4=112092936264062"
"I (111594) Initiator: Frame 34: rssi=-38 | rtt=54687, t1=112093462968750 t2=110094108764062 t3=110094193201562 t4=112093547460937"
"I (111604) Initiator: Frame 35: rssi=-45 | rtt=56250, t1=112095682718750 t2=110096328523437 t3=110096412951562 t4=112095767203125"
"I (111614) Initiator: Frame 36: rssi=-37 | rtt=54687, t1=112097556643750 t2=110098202451562 t3=110098286876562 t4=112097641123437"
"I (111624) Initiator: Frame 37: rssi=-38 | rtt=54687, t1=112105091943750 t2=110105737776562 t3=110105822201562 t4=112105176423437"
"I (111634) Initiator: Frame 38: rssi=-37 | rtt=54688, t1=112105624693750 t2=110106270528125 t3=110106354951562 t4=112105709171875"
"I (111644) Initiator: Frame 39: rssi=-37 | rtt=54688, t1=112108468631250 t2=110109114475000 t3=110109198901562 t4=112108553112500"
"I (111654) Initiator: Frame 40: rssi=-38 | rtt=54687, t1=112290581256250 t2=110291227682812 t3=110291316101562 t4=112290669729687"
"I (111674) Initiator: Frame 41: rssi=-37 | rtt=54687, t1=112292648431250 t2=110293294864062 t3=110293379301562 t4=112292732923437"
"I (111684) Initiator: Frame 42: rssi=-37 | rtt=56250, t1=112294715968750 t2=110295362409375 t3=110295446826562 t4=112294800442187"
"I (111694) Initiator: Frame 43: rssi=-38 | rtt=54687, t1=112297341406250 t2=110297987854687 t3=110298072276562 t4=112297425882812"
"I (111704) Initiator: Frame 44: rssi=-37 | rtt=56250, t1=112300480118750 t2=110301126578125 t3=110301211001562 t4=112300564598437"
"I (111714) Initiator: Frame 45: rssi=-37 | rtt=54687, t1=112301121431250 t2=110301767892187 t3=110301852326562 t4=112301205920312"
"I (111724) Initiator: Frame 46: rssi=-37 | rtt=54687, t1=112303295018750 t2=110303941485937 t3=110304025901562 t4=112303379489062"
"I (111734) Initiator: Frame 47: rssi=-37 | rtt=53125, t1=112305295368750 t2=110305941842187 t3=110306026276562 t4=112305379856250"
"I (111754) Initiator: Frame 48: rssi=-37 | rtt=54687, t1=112491424143750 t2=110492071214062 t3=110492159651562 t4=112491512635937"
"I (111764) Initiator: Frame 49: rssi=-37 | rtt=54687, t1=112493491681250 t2=110494138757812 t3=110494223176562 t4=112493576154687"
"I (111774) Initiator: Frame 50: rssi=-37 | rtt=56250, t1=112495558381250 t2=110496205465625 t3=110496289901562 t4=112495642873437"
"I (111784) Initiator: Frame 51: rssi=-37 | rtt=56250, t1=112497973456250 t2=110498620548437 t3=110498704976562 t4=112498057940625"
"I (111794) Initiator: Frame 52: rssi=-37 | rtt=54688, t1=112499857193750 t2=110500504290625 t3=110500588726562 t4=112499941684375"
"I (111804) Initiator: Frame 53: rssi=-37 | rtt=54687, t1=112502400006250 t2=110503047110937 t3=110503131526562 t4=112502484476562"
"I (111814) Initiator: Frame 54: rssi=-37 | rtt=54688, t1=112503826418750 t2=110504473528125 t3=110504557951562 t4=112503910896875"
"I (111834) Initiator: Frame 55: rssi=-37 | rtt=56250, t1=112505910293750 t2=110506557410937 t3=110506641826562 t4=112505994765625"
"I (111844) Initiator: Frame 56: rssi=-37 | rtt=54687, t1=112693440456250 t2=110694088173437 t3=110694176601562 t4=112693528939062"
"I (111854) Initiator: Frame 57: rssi=-37 | rtt=54687, t1=112695227568750 t2=110695875292187 t3=110695959726562 t4=112695312057812"
"I (111864) Initiator: Frame 58: rssi=-37 | rtt=56250, t1=112698624993750 t2=110699272728125 t3=110699357151562 t4=112698709473437"
"I (111874) Initiator: Frame 59: rssi=-37 | rtt=54688, t1=112698829606250 t2=110699477340625 t3=110699561776562 t4=112698914096875"
"I (111884) Initiator: Frame 60: rssi=-37 | rtt=54687, t1=112701260481250 t2=110701908223437 t3=110701992651562 t4=112701344964062"
"I (111894) Initiator: Frame 61: rssi=-37 | rtt=53125, t1=112702855956250 t2=110703503703125 t3=110703588126562 t4=112702940432812"
"I (111904) Initiator: rtt_raw = 54 nSec, rtt_est = 54 nSec, dist_est = 8.10 meters"
W (111914) wifi:Starting FTM session with 00:1a:00:00:00:00 in 102 mSec
"W (111924) wifi:Mode: non-ASAP, Bursts: 8, FTM's per burst: 8, Burst Period: 200mSec, Burst Duration: 32000uSec"
"W (113454) wifi:FTM session ends with 61 valid readings out of 61 readings received, Avg raw RTT: 55.97 nSec, Avg RSSI: -37"
"第 3 次FTM请求，目标设备: SSID: ESP_FTM_RES, MAC地址: 00:1a:00:00:00:00"
"I (113454) Initiator: Frame 0: rssi=-37 | rtt=56250, t1=113538044368750 t2=111538694790625 t3=111538783226562 t4=113538132860937"
"I (113474) Initiator: Frame 1: rssi=-38 | rtt=56250, t1=113543028943750 t2=111543679381250 t3=111543763801562 t4=113543113420312"
"I (113484) Initiator: Frame 2: rssi=-38 | rtt=54688, t1=113543206131250 t2=111543856568750 t3=111543941001562 t4=113543290618750"
"I (113494) Initiator: Frame 3: rssi=-38 | rtt=54688, t1=113544361168750 t2=111545011609375 t3=111545096026562 t4=113544445640625"
"I (113504) Initiator: Frame 4: rssi=-38 | rtt=54687, t1=113556444381250 t2=111557094860937 t3=111557179276562 t4=113556528851562"
"I (113514) Initiator: Frame 5: rssi=-38 | rtt=54688, t1=113556913693750 t2=111557564175000 t3=111557648601562 t4=113556998175000"
"I (113524) Initiator: Frame 6: rssi=-38 | rtt=54687, t1=113557269518750 t2=111557920001562 t3=111558004426562 t4=113557353998437"
"I (113534) Initiator: Frame 7: rssi=-38 | rtt=56250, t1=113559995506250 t2=111560645998437 t3=111560730426562 t4=113560079990625"
"I (113544) Initiator: Frame 8: rssi=-38 | rtt=54687, t1=113740184643750 t2=111740835710937 t3=111740924126562 t4=113740273114062"
"I (113564) Initiator: Frame 9: rssi=-38 | rtt=54688, t1=113741577081250 t2=111742228153125 t3=111742312576562 t4=113741661559375"
"I (113574) Initiator: Frame 10: rssi=-37 | rtt=54687, t1=113744121743750 t2=111744772823437 t3=111744857251562 t4=113744206226562"
"I (113584) Initiator: Frame 11: rssi=-37 | rtt=54688, t1=113745600031250 t2=111746251115625 t3=111746335551562 t4=113745684521875"
"I (113594) Initiator: Frame 12: rssi=-37 | rtt=56250, t1=113747771431250 t2=111748422523437 t3=111748506951562 t4=113747855915625"
"I (113604) Initiator: Frame 13: rssi=-38 | rtt=54688, t1=113749533456250 t2=111750184553125 t3=111750268976562 t4=113749617934375"
"I (113614) Initiator: Frame 14: rssi=-38 | rtt=54688, t1=113754360218750 t2=111755011331250 t3=111755095751562 t4=113754444693750"
"I (113624) Initiator: Frame 15: rssi=-38 | rtt=54687, t1=113754705618750 t2=111755356732812 t3=111755441151562 t4=113754790092187"
"I (113644) Initiator: Frame 16: rssi=-37 | rtt=54688, t1=113941154343750 t2=111941806053125 t3=111941894476562 t4=113941242821875"
"I (113654) Initiator: Frame 17: rssi=-38 | rtt=54688, t1=113943969743750 t2=111944621462500 t3=111944705876562 t4=113944054212500"
"I (113664) Initiator: Frame 18: rssi=-37 | rtt=54688, t1=113945150356250 t2=111945802078125 t3=111945886501562 t4=113945234834375"
"I (113674) Initiator: Frame 19: rssi=-37 | rtt=54687, t1=113947447193750 t2=111948098923437 t3=111948183351562 t4=113947531676562"
"I (113684) Initiator: Frame 20: rssi=-37 | rtt=56250, t1=113949660643750 t2=111950312381250 t3=111950396801562 t4=113949745120312"
"I (113694) Initiator: Frame 21: rssi=-37 | rtt=54687, t1=113951670931250 t2=111952322673437 t3=111952407101562 t4=113951755414062"
"I (113704) Initiator: Frame 22: rssi=-37 | rtt=54687, t1=113953444368750 t2=111954096117187 t3=111954180551562 t4=113953528857812"
"I (113714) Initiator: Frame 23: rssi=-37 | rtt=54688, t1=113956012293750 t2=111956664050000 t3=111956748476562 t4=113956096775000"
"I (113734) Initiator: Frame 24: rssi=-38 | rtt=54688, t1=114142608593750 t2=112143260946875 t3=112143349376562 t4=114142697078125"
"I (113744) Initiator: Frame 25: rssi=-38 | rtt=56250, t1=114149998643750 t2=112150651021875 t3=112150735451562 t4=114150083129687"
"I (113754) Initiator: Frame 26: rssi=-38 | rtt=54688, t1=114150175881250 t2=112150828259375 t3=112150912676562 t4=114150260353125"
"I (113764) Initiator: Frame 27: rssi=-38 | rtt=54688, t1=114151045043750 t2=112151697425000 t3=112151781851562 t4=114151129525000"
"I (113774) Initiator: Frame 28: rssi=-38 | rtt=54687, t1=114151676568750 t2=112152328951562 t3=112152413376562 t4=114151761048437"
"I (113784) Initiator: Frame 29: rssi=-38 | rtt=54687, t1=114153722231250 t2=112154374620312 t3=112154459051562 t4=114153806717187"
"I (113794) Initiator: Frame 30: rssi=-38 | rtt=54688, t1=114156085243750 t2=112156737640625 t3=112156822076562 t4=114156169734375"
"I (113814) Initiator: Frame 31: rssi=-38 | rtt=56250, t1=114343068031250 t2=112343721026562 t3=112343809451562 t4=114343156512500"
"I (113824) Initiator: Frame 32: rssi=-38 | rtt=56250, t1=114345246456250 t2=112345899457812 t3=112345983876562 t4=114345330931250"
"I (113834) Initiator: Frame 33: rssi=-38 | rtt=54687, t1=114346503368750 t2=112347156373437 t3=112347240801562 t4=114346587851562"
"I (113844) Initiator: Frame 34: rssi=-38 | rtt=56250, t1=114348570693750 t2=112349223706250 t3=112349308126562 t4=114348655170312"
"I (113854) Initiator: Frame 35: rssi=-37 | rtt=54688, t1=114350934506250 t2=112351587525000 t3=112351671951562 t4=114351018987500"
"I (113864) Initiator: Frame 36: rssi=-37 | rtt=54687, t1=114353394856250 t2=112354047882812 t3=112354132301562 t4=114353479329687"
"I (113874) Initiator: Frame 37: rssi=-38 | rtt=54688, t1=114354771368750 t2=112355424400000 t3=112355508826562 t4=114354855850000"
"I (113894) Initiator: Frame 38: rssi=-37 | rtt=54687, t1=114357083443750 t2=112357736482812 t3=112357820901562 t4=114357167917187"
"I (113904) Initiator: Frame 39: rssi=-38 | rtt=56250, t1=114543611043750 t2=112544264679687 t3=112544353101562 t4=114543699521875"
"I (113914) Initiator: Frame 40: rssi=-38 | rtt=56250, t1=114545670381250 t2=112546324023437 t3=112546408451562 t4=114545754865625"
"I (113924) Initiator: Frame 41: rssi=-38 | rtt=56250, t1=114548028731250 t2=112548682381250 t3=112548766801562 t4=114548113207812"
"I (113934) Initiator: Frame 42: rssi=-38 | rtt=56250, t1=114550868431250 t2=112551522090625 t3=112551606526562 t4=114550952923437"
"I (113944) Initiator: Frame 43: rssi=-38 | rtt=56250, t1=114552428831250 t2=112553082495312 t3=112553166926562 t4=114552513318750"
"I (113954) Initiator: Frame 44: rssi=-38 | rtt=56250, t1=114553939956250 t2=112554593625000 t3=112554678051562 t4=114554024439062"
"I (113974) Initiator: Frame 45: rssi=-38 | rtt=54688, t1=114556343906250 t2=112556997581250 t3=112557082001562 t4=114556428381250"
"I (113984) Initiator: Frame 46: rssi=-38 | rtt=56250, t1=114560808018750 t2=112561461709375 t3=112561546126562 t4=114560892492187"
"I (113994) Initiator: Frame 47: rssi=-37 | rtt=54687, t1=114744346143750 t2=112745000420312 t3=112745088851562 t4=114744434629687"
"I (114004) Initiator: Frame 48: rssi=-37 | rtt=54687, t1=114746413668750 t2=112747067951562 t3=112747152376562 t4=114746498148437"
"I (114014) Initiator: Frame 49: rssi=-37 | rtt=56250, t1=114748480356250 t2=112749134646875 t3=112749219076562 t4=114748564842187"
